rtl_file,logic_depth,avg_fan_in,avg_fan_out,predicted_logic_depth,timing_violation
1831.v,1,0.0,0.0,1.4763647963323492,False
18310.v,1,0.0,0.0,1.4763647963323492,False
18311.v,1,0.0,0.0,1.4763647963323492,False
18313.v,1,0.0,0.0,1.4763647963323492,False
18317.v,1,0.0,0.0,1.4763647963323492,False
18318.v,1,0.0,0.0,1.4763647963323492,False
1832.v,1,0.0,0.0,1.4763647963323492,False
18321.v,1,0.0,0.0,1.4763647963323492,False
18322.v,1,0.0,0.0,1.4763647963323492,False
18323.v,1,0.0,0.0,1.4763647963323492,False
18324.v,1,0.0,0.0,1.4763647963323492,False
18325.v,1,0.0,0.0,1.4763647963323492,False
18326.v,1,0.0,0.0,1.4763647963323492,False
18328.v,1,0.0,0.0,1.4763647963323492,False
1833.v,1,0.0,0.0,1.4763647963323492,False
18330.v,1,0.0,0.0,1.4763647963323492,False
18331.v,1,0.0,0.0,1.4763647963323492,False
18332.v,1,0.0,0.0,1.4763647963323492,False
18333.v,1,0.0,0.0,1.4763647963323492,False
18334.v,1,0.0,0.0,1.4763647963323492,False
18335.v,1,0.0,0.0,1.4763647963323492,False
18336.v,1,0.0,0.0,1.4763647963323492,False
18337.v,1,0.0,0.0,1.4763647963323492,False
18338.v,1,0.0,0.0,1.4763647963323492,False
18339.v,1,0.0,0.0,1.4763647963323492,False
1834.v,1,0.0,0.0,1.4763647963323492,False
18342.v,1,0.0,0.0,1.4763647963323492,False
18344.v,1,0.0,0.0,1.4763647963323492,False
18345.v,1,0.0,0.0,1.4763647963323492,False
18346.v,1,0.0,0.0,1.4763647963323492,False
18347.v,1,0.0,0.0,1.4763647963323492,False
1835.v,1,0.0,0.0,1.4763647963323492,False
18351.v,1,0.0,0.0,1.4763647963323492,False
18352.v,1,0.0,0.0,1.4763647963323492,False
18353.v,1,0.0,0.0,1.4763647963323492,False
18354.v,1,0.0,0.0,1.4763647963323492,False
18355.v,1,6.0,2.111111111111111,2.0290697534945377,False
18357.v,1,0.0,0.0,1.4763647963323492,False
18358.v,1,0.0,0.0,1.4763647963323492,False
18359.v,1,0.0,0.0,1.4763647963323492,False
18360.v,1,0.0,0.0,1.4763647963323492,False
18361.v,1,0.0,0.0,1.4763647963323492,False
18362.v,1,0.0,0.0,1.4763647963323492,False
18366.v,1,0.0,0.0,1.4763647963323492,False
18368.v,1,0.0,0.0,1.4763647963323492,False
18369.v,2,4.2,2.333333333333333,2.005528508263307,False
1837.v,1,0.0,0.0,1.4763647963323492,False
18370.v,1,0.0,0.0,1.4763647963323492,False
18371.v,1,0.0,0.0,1.4763647963323492,False
18372.v,1,0.0,0.0,1.4763647963323492,False
18373.v,1,0.0,0.0,1.4763647963323492,False
18374.v,1,0.0,0.0,1.4763647963323492,False
18376.v,1,0.0,0.0,1.4763647963323492,False
18378.v,1,0.0,0.0,1.4763647963323492,False
18379.v,1,0.0,0.0,1.4763647963323492,False
1838.v,1,0.0,0.0,1.4763647963323492,False
18381.v,1,0.0,0.0,1.4763647963323492,False
18382.v,1,0.0,0.0,1.4763647963323492,False
18383.v,1,0.0,0.0,1.4763647963323492,False
18384.v,1,0.0,0.0,1.4763647963323492,False
18385.v,1,0.0,0.0,1.4763647963323492,False
18386.v,1,0.0,0.0,1.4763647963323492,False
18387.v,1,0.0,0.0,1.4763647963323492,False
18389.v,1,0.0,0.0,1.4763647963323492,False
1839.v,1,0.0,0.0,1.4763647963323492,False
18390.v,1,0.0,0.0,1.4763647963323492,False
18391.v,1,0.0,0.0,1.4763647963323492,False
18393.v,1,0.0,0.0,1.4763647963323492,False
18394.v,1,0.0,0.0,1.4763647963323492,False
18395.v,1,0.0,0.0,1.4763647963323492,False
18396.v,1,0.0,0.0,1.4763647963323492,False
18397.v,1,0.0,0.0,1.4763647963323492,False
184.v,1,0.0,0.0,1.4763647963323492,False
1840.v,1,0.0,0.0,1.4763647963323492,False
18400.v,1,0.0,0.0,1.4763647963323492,False
18401.v,1,0.0,0.0,1.4763647963323492,False
18402.v,1,0.0,0.0,1.4763647963323492,False
18403.v,1,0.0,0.0,1.4763647963323492,False
18404.v,1,0.0,0.0,1.4763647963323492,False
18405.v,1,0.0,0.0,1.4763647963323492,False
18406.v,1,0.0,0.0,1.4763647963323492,False
18409.v,1,0.0,0.0,1.4763647963323492,False
18410.v,1,0.0,0.0,1.4763647963323492,False
18411.v,1,0.0,0.0,1.4763647963323492,False
18412.v,1,0.0,0.0,1.4763647963323492,False
18414.v,1,0.0,0.0,1.4763647963323492,False
18415.v,1,0.0,0.0,1.4763647963323492,False
18416.v,1,0.0,0.0,1.4763647963323492,False
18417.v,1,0.0,0.0,1.4763647963323492,False
18418.v,1,0.0,0.0,1.4763647963323492,False
18419.v,1,0.0,0.0,1.4763647963323492,False
1842.v,1,0.0,0.0,1.4763647963323492,False
18420.v,1,0.0,0.0,1.4763647963323492,False
18421.v,1,0.0,0.0,1.4763647963323492,False
18422.v,1,0.0,0.0,1.4763647963323492,False
18423.v,1,0.0,0.0,1.4763647963323492,False
18424.v,1,0.0,0.0,1.4763647963323492,False
18425.v,1,0.0,0.0,1.4763647963323492,False
18427.v,1,0.0,0.0,1.4763647963323492,False
18428.v,1,0.0,0.0,1.4763647963323492,False
18429.v,1,0.0,0.0,1.4763647963323492,False
1843.v,1,0.0,0.0,1.4763647963323492,False
18430.v,1,0.0,0.0,1.4763647963323492,False
18432.v,1,0.0,0.0,1.4763647963323492,False
18433.v,1,0.0,0.0,1.4763647963323492,False
18435.v,1,0.0,0.0,1.4763647963323492,False
18436.v,1,0.0,0.0,1.4763647963323492,False
18437.v,1,0.0,0.0,1.4763647963323492,False
18438.v,1,0.0,0.0,1.4763647963323492,False
18439.v,1,0.0,0.0,1.4763647963323492,False
1844.v,2,5.0,2.5,1.9872723310003388,False
18440.v,1,0.0,0.0,1.4763647963323492,False
18441.v,1,0.0,0.0,1.4763647963323492,False
18442.v,1,0.0,0.0,1.4763647963323492,False
18443.v,1,0.0,0.0,1.4763647963323492,False
18444.v,1,0.0,0.0,1.4763647963323492,False
18446.v,1,0.0,0.0,1.4763647963323492,False
18447.v,1,0.0,0.0,1.4763647963323492,False
18448.v,1,0.0,0.0,1.4763647963323492,False
18449.v,1,0.0,0.0,1.4763647963323492,False
1845.v,1,0.0,0.0,1.4763647963323492,False
18450.v,1,0.0,0.0,1.4763647963323492,False
18451.v,1,0.0,0.0,1.4763647963323492,False
18452.v,1,0.0,0.0,1.4763647963323492,False
18453.v,1,0.0,0.0,1.4763647963323492,False
18454.v,1,0.0,0.0,1.4763647963323492,False
18457.v,1,0.0,0.0,1.4763647963323492,False
18459.v,1,0.0,0.0,1.4763647963323492,False
1846.v,1,0.0,0.0,1.4763647963323492,False
18460.v,1,0.0,0.0,1.4763647963323492,False
18461.v,1,0.0,0.0,1.4763647963323492,False
18462.v,1,0.0,0.0,1.4763647963323492,False
18464.v,1,0.0,0.0,1.4763647963323492,False
18465.v,1,0.0,0.0,1.4763647963323492,False
18467.v,1,0.0,0.0,1.4763647963323492,False
18468.v,1,0.0,0.0,1.4763647963323492,False
18469.v,1,0.0,0.0,1.4763647963323492,False
1847.v,1,0.0,0.0,1.4763647963323492,False
18471.v,1,0.0,0.0,1.4763647963323492,False
18473.v,1,0.0,0.0,1.4763647963323492,False
18474.v,1,0.0,0.0,1.4763647963323492,False
18476.v,1,0.0,0.0,1.4763647963323492,False
18478.v,1,0.0,0.0,1.4763647963323492,False
1848.v,1,0.0,0.0,1.4763647963323492,False
18480.v,1,0.0,0.0,1.4763647963323492,False
18481.v,1,0.0,0.0,1.4763647963323492,False
18483.v,1,0.0,0.0,1.4763647963323492,False
18484.v,1,0.0,0.0,1.4763647963323492,False
18485.v,1,0.0,0.0,1.4763647963323492,False
18486.v,1,0.0,0.0,1.4763647963323492,False
18487.v,1,0.0,0.0,1.4763647963323492,False
18488.v,1,0.0,0.0,1.4763647963323492,False
18489.v,1,0.0,0.0,1.4763647963323492,False
1849.v,1,0.0,0.0,1.4763647963323492,False
18492.v,1,0.0,0.0,1.4763647963323492,False
18494.v,1,0.0,0.0,1.4763647963323492,False
18495.v,1,0.0,0.0,1.4763647963323492,False
18496.v,1,0.0,0.0,1.4763647963323492,False
18497.v,1,0.0,0.0,1.4763647963323492,False
18498.v,1,0.0,0.0,1.4763647963323492,False
18500.v,1,0.0,0.0,1.4763647963323492,False
18501.v,1,0.0,0.0,1.4763647963323492,False
18502.v,1,0.0,0.0,1.4763647963323492,False
18504.v,1,0.0,0.0,1.4763647963323492,False
18507.v,1,0.0,0.0,1.4763647963323492,False
18509.v,1,0.0,0.0,1.4763647963323492,False
1851.v,1,0.0,0.0,1.4763647963323492,False
18510.v,1,0.0,0.0,1.4763647963323492,False
18511.v,1,0.0,0.0,1.4763647963323492,False
18512.v,1,0.0,0.0,1.4763647963323492,False
18513.v,1,0.0,0.0,1.4763647963323492,False
18514.v,1,0.0,0.0,1.4763647963323492,False
18517.v,1,0.0,0.0,1.4763647963323492,False
18518.v,1,0.0,0.0,1.4763647963323492,False
18519.v,1,0.0,0.0,1.4763647963323492,False
18520.v,1,0.0,0.0,1.4763647963323492,False
18521.v,1,0.0,0.0,1.4763647963323492,False
18522.v,1,0.0,0.0,1.4763647963323492,False
18523.v,1,0.0,0.0,1.4763647963323492,False
18524.v,1,0.0,0.0,1.4763647963323492,False
18525.v,1,0.0,0.0,1.4763647963323492,False
18526.v,1,0.0,0.0,1.4763647963323492,False
18528.v,1,0.0,0.0,1.4763647963323492,False
18529.v,1,0.0,0.0,1.4763647963323492,False
18531.v,1,0.0,0.0,1.4763647963323492,False
18533.v,1,0.0,0.0,1.4763647963323492,False
18534.v,1,0.0,0.0,1.4763647963323492,False
18536.v,1,0.0,0.0,1.4763647963323492,False
18538.v,1,0.0,0.0,1.4763647963323492,False
18539.v,1,0.0,0.0,1.4763647963323492,False
1854.v,1,0.0,0.0,1.4763647963323492,False
18541.v,1,0.0,0.0,1.4763647963323492,False
18543.v,1,0.0,0.0,1.4763647963323492,False
18544.v,1,0.0,0.0,1.4763647963323492,False
18546.v,1,0.0,0.0,1.4763647963323492,False
18547.v,1,0.0,0.0,1.4763647963323492,False
1855.v,1,0.0,0.0,1.4763647963323492,False
18550.v,1,0.0,0.0,1.4763647963323492,False
18552.v,1,0.0,0.0,1.4763647963323492,False
18558.v,1,0.0,0.0,1.4763647963323492,False
18559.v,1,0.0,0.0,1.4763647963323492,False
1856.v,1,0.0,0.0,1.4763647963323492,False
18560.v,1,0.0,0.0,1.4763647963323492,False
18561.v,1,0.0,0.0,1.4763647963323492,False
18562.v,1,0.0,0.0,1.4763647963323492,False
18563.v,1,0.0,0.0,1.4763647963323492,False
18564.v,1,0.0,0.0,1.4763647963323492,False
18565.v,1,0.0,0.0,1.4763647963323492,False
18566.v,1,0.0,0.0,1.4763647963323492,False
18567.v,1,0.0,0.0,1.4763647963323492,False
18568.v,1,0.0,0.0,1.4763647963323492,False
18569.v,1,0.0,0.0,1.4763647963323492,False
1857.v,2,2.0,3.0,2.1820805135915693,False
18571.v,1,0.0,0.0,1.4763647963323492,False
18572.v,1,0.0,0.0,1.4763647963323492,False
18573.v,1,0.0,0.0,1.4763647963323492,False
18575.v,1,0.0,0.0,1.4763647963323492,False
18576.v,1,0.0,0.0,1.4763647963323492,False
18577.v,1,0.0,0.0,1.4763647963323492,False
18578.v,1,0.0,0.0,1.4763647963323492,False
18579.v,1,0.0,0.0,1.4763647963323492,False
18581.v,1,0.0,0.0,1.4763647963323492,False
18582.v,1,0.0,0.0,1.4763647963323492,False
18583.v,1,0.0,0.0,1.4763647963323492,False
18584.v,1,0.0,0.0,1.4763647963323492,False
18585.v,1,0.0,0.0,1.4763647963323492,False
18586.v,1,0.0,0.0,1.4763647963323492,False
18588.v,1,0.0,0.0,1.4763647963323492,False
18589.v,1,0.0,0.0,1.4763647963323492,False
1859.v,1,0.0,0.0,1.4763647963323492,False
18590.v,1,0.0,0.0,1.4763647963323492,False
18591.v,1,0.0,0.0,1.4763647963323492,False
18593.v,1,0.0,0.0,1.4763647963323492,False
18594.v,1,0.0,0.0,1.4763647963323492,False
18596.v,1,0.0,0.0,1.4763647963323492,False
18597.v,1,0.0,0.0,1.4763647963323492,False
18598.v,1,0.0,0.0,1.4763647963323492,False
18599.v,1,0.0,0.0,1.4763647963323492,False
186.v,1,0.0,0.0,1.4763647963323492,False
18600.v,1,0.0,0.0,1.4763647963323492,False
18601.v,1,0.0,0.0,1.4763647963323492,False
18602.v,1,0.0,0.0,1.4763647963323492,False
18603.v,1,0.0,0.0,1.4763647963323492,False
18604.v,1,0.0,0.0,1.4763647963323492,False
18605.v,1,0.0,0.0,1.4763647963323492,False
18606.v,1,0.0,0.0,1.4763647963323492,False
18607.v,1,0.0,0.0,1.4763647963323492,False
18608.v,1,0.0,0.0,1.4763647963323492,False
18609.v,1,0.0,0.0,1.4763647963323492,False
1861.v,1,0.0,0.0,1.4763647963323492,False
18610.v,1,0.0,0.0,1.4763647963323492,False
18611.v,1,0.0,0.0,1.4763647963323492,False
18613.v,1,0.0,0.0,1.4763647963323492,False
18614.v,1,0.0,0.0,1.4763647963323492,False
18615.v,1,0.0,0.0,1.4763647963323492,False
18616.v,1,0.0,0.0,1.4763647963323492,False
18617.v,1,0.0,0.0,1.4763647963323492,False
18618.v,1,0.0,0.0,1.4763647963323492,False
1862.v,1,0.0,0.0,1.4763647963323492,False
18620.v,1,0.0,0.0,1.4763647963323492,False
18622.v,1,0.0,0.0,1.4763647963323492,False
18623.v,1,0.0,0.0,1.4763647963323492,False
18624.v,1,0.0,0.0,1.4763647963323492,False
18625.v,1,0.0,0.0,1.4763647963323492,False
18626.v,1,0.0,0.0,1.4763647963323492,False
18627.v,1,0.0,0.0,1.4763647963323492,False
18629.v,1,0.0,0.0,1.4763647963323492,False
1863.v,1,0.0,0.0,1.4763647963323492,False
18631.v,1,0.0,0.0,1.4763647963323492,False
18632.v,1,0.0,0.0,1.4763647963323492,False
18633.v,1,0.0,0.0,1.4763647963323492,False
18635.v,1,0.0,0.0,1.4763647963323492,False
18636.v,1,0.0,0.0,1.4763647963323492,False
18638.v,1,0.0,0.0,1.4763647963323492,False
18639.v,1,0.0,0.0,1.4763647963323492,False
1864.v,1,0.0,0.0,1.4763647963323492,False
18640.v,1,0.0,0.0,1.4763647963323492,False
18641.v,1,0.0,0.0,1.4763647963323492,False
18645.v,1,0.0,0.0,1.4763647963323492,False
18646.v,1,0.0,0.0,1.4763647963323492,False
18647.v,1,0.0,0.0,1.4763647963323492,False
18648.v,1,0.0,0.0,1.4763647963323492,False
18649.v,1,0.0,0.0,1.4763647963323492,False
18650.v,1,0.0,0.0,1.4763647963323492,False
18651.v,1,0.0,0.0,1.4763647963323492,False
18652.v,1,0.0,0.0,1.4763647963323492,False
18653.v,1,0.0,0.0,1.4763647963323492,False
18654.v,1,0.0,0.0,1.4763647963323492,False
18656.v,1,0.0,0.0,1.4763647963323492,False
18657.v,1,0.0,0.0,1.4763647963323492,False
18659.v,1,0.0,0.0,1.4763647963323492,False
18660.v,1,0.0,0.0,1.4763647963323492,False
18661.v,1,0.0,0.0,1.4763647963323492,False
18662.v,1,0.0,0.0,1.4763647963323492,False
18664.v,1,0.0,0.0,1.4763647963323492,False
18665.v,1,0.0,0.0,1.4763647963323492,False
18666.v,1,0.0,0.0,1.4763647963323492,False
18667.v,1,0.0,0.0,1.4763647963323492,False
18668.v,1,0.0,0.0,1.4763647963323492,False
1867.v,1,0.0,0.0,1.4763647963323492,False
18670.v,1,0.0,0.0,1.4763647963323492,False
18672.v,1,0.0,0.0,1.4763647963323492,False
18674.v,1,0.0,0.0,1.4763647963323492,False
18675.v,1,0.0,0.0,1.4763647963323492,False
18676.v,1,0.0,0.0,1.4763647963323492,False
18678.v,1,0.0,0.0,1.4763647963323492,False
18680.v,1,0.0,0.0,1.4763647963323492,False
18682.v,1,0.0,0.0,1.4763647963323492,False
18683.v,1,0.0,0.0,1.4763647963323492,False
18684.v,1,0.0,0.0,1.4763647963323492,False
18685.v,1,0.0,0.0,1.4763647963323492,False
18686.v,1,0.0,0.0,1.4763647963323492,False
18688.v,1,0.0,0.0,1.4763647963323492,False
18690.v,1,0.0,0.0,1.4763647963323492,False
18691.v,1,0.0,0.0,1.4763647963323492,False
18693.v,1,0.0,0.0,1.4763647963323492,False
18694.v,1,0.0,0.0,1.4763647963323492,False
18695.v,1,0.0,0.0,1.4763647963323492,False
18696.v,1,0.0,0.0,1.4763647963323492,False
18698.v,1,0.0,0.0,1.4763647963323492,False
187.v,1,0.0,0.0,1.4763647963323492,False
1870.v,1,0.0,0.0,1.4763647963323492,False
18700.v,1,0.0,0.0,1.4763647963323492,False
18701.v,1,0.0,0.0,1.4763647963323492,False
18702.v,1,0.0,0.0,1.4763647963323492,False
18703.v,1,0.0,0.0,1.4763647963323492,False
18704.v,1,0.0,0.0,1.4763647963323492,False
18705.v,1,0.0,0.0,1.4763647963323492,False
18706.v,3,3.5,1.4545454545454546,3.360865482181989,False
18707.v,1,0.0,0.0,1.4763647963323492,False
18708.v,1,0.0,0.0,1.4763647963323492,False
18709.v,1,0.0,0.0,1.4763647963323492,False
1871.v,1,0.0,0.0,1.4763647963323492,False
18710.v,1,0.0,0.0,1.4763647963323492,False
18711.v,1,0.0,0.0,1.4763647963323492,False
18712.v,1,0.0,0.0,1.4763647963323492,False
18713.v,1,0.0,0.0,1.4763647963323492,False
18715.v,1,0.0,0.0,1.4763647963323492,False
18716.v,1,0.0,0.0,1.4763647963323492,False
18718.v,1,0.0,0.0,1.4763647963323492,False
18719.v,1,0.0,0.0,1.4763647963323492,False
1872.v,1,0.0,0.0,1.4763647963323492,False
18721.v,1,0.0,0.0,1.4763647963323492,False
18722.v,1,0.0,0.0,1.4763647963323492,False
18723.v,1,0.0,0.0,1.4763647963323492,False
18725.v,1,0.0,0.0,1.4763647963323492,False
18726.v,1,0.0,0.0,1.4763647963323492,False
18729.v,1,0.0,0.0,1.4763647963323492,False
18731.v,1,0.0,0.0,1.4763647963323492,False
18732.v,1,0.0,0.0,1.4763647963323492,False
18735.v,1,0.0,0.0,1.4763647963323492,False
18736.v,1,0.0,0.0,1.4763647963323492,False
18737.v,1,0.0,0.0,1.4763647963323492,False
18738.v,1,0.0,0.0,1.4763647963323492,False
18739.v,1,0.0,0.0,1.4763647963323492,False
1874.v,1,0.0,0.0,1.4763647963323492,False
18740.v,1,0.0,0.0,1.4763647963323492,False
18741.v,1,0.0,0.0,1.4763647963323492,False
18742.v,1,0.0,0.0,1.4763647963323492,False
18744.v,1,0.0,0.0,1.4763647963323492,False
18745.v,1,0.0,0.0,1.4763647963323492,False
18746.v,1,0.0,0.0,1.4763647963323492,False
18747.v,1,0.0,0.0,1.4763647963323492,False
18748.v,1,0.0,0.0,1.4763647963323492,False
1875.v,1,0.0,0.0,1.4763647963323492,False
18752.v,1,0.0,0.0,1.4763647963323492,False
18754.v,1,0.0,0.0,1.4763647963323492,False
18755.v,1,0.0,0.0,1.4763647963323492,False
18756.v,1,0.0,0.0,1.4763647963323492,False
18757.v,1,0.0,0.0,1.4763647963323492,False
18758.v,1,0.0,0.0,1.4763647963323492,False
18759.v,1,0.0,0.0,1.4763647963323492,False
1876.v,1,0.0,0.0,1.4763647963323492,False
18760.v,1,0.0,0.0,1.4763647963323492,False
18761.v,1,0.0,0.0,1.4763647963323492,False
18763.v,1,0.0,0.0,1.4763647963323492,False
18764.v,1,0.0,0.0,1.4763647963323492,False
18765.v,1,0.0,0.0,1.4763647963323492,False
18767.v,1,0.0,0.0,1.4763647963323492,False
18768.v,1,0.0,0.0,1.4763647963323492,False
18769.v,1,0.0,0.0,1.4763647963323492,False
1877.v,1,0.0,0.0,1.4763647963323492,False
18770.v,3,3.5,1.4,3.355865482181989,False
18772.v,1,0.0,0.0,1.4763647963323492,False
18773.v,1,0.0,0.0,1.4763647963323492,False
18774.v,1,0.0,0.0,1.4763647963323492,False
18775.v,1,0.0,0.0,1.4763647963323492,False
18776.v,1,0.0,0.0,1.4763647963323492,False
18777.v,1,0.0,0.0,1.4763647963323492,False
18781.v,1,0.0,0.0,1.4763647963323492,False
18782.v,1,0.0,0.0,1.4763647963323492,False
18784.v,1,0.0,0.0,1.4763647963323492,False
18785.v,1,0.0,0.0,1.4763647963323492,False
18786.v,1,0.0,0.0,1.4763647963323492,False
18787.v,1,0.0,0.0,1.4763647963323492,False
18788.v,1,0.0,0.0,1.4763647963323492,False
18789.v,1,0.0,0.0,1.4763647963323492,False
18791.v,1,0.0,0.0,1.4763647963323492,False
18792.v,1,0.0,0.0,1.4763647963323492,False
18793.v,1,0.0,0.0,1.4763647963323492,False
18794.v,1,0.0,0.0,1.4763647963323492,False
18795.v,1,0.0,0.0,1.4763647963323492,False
18796.v,1,0.0,0.0,1.4763647963323492,False
18797.v,1,0.0,0.0,1.4763647963323492,False
18798.v,1,0.0,0.0,1.4763647963323492,False
18799.v,1,0.0,0.0,1.4763647963323492,False
188.v,1,0.0,0.0,1.4763647963323492,False
1880.v,1,0.0,0.0,1.4763647963323492,False
18800.v,1,0.0,0.0,1.4763647963323492,False
18802.v,1,0.0,0.0,1.4763647963323492,False
18803.v,1,0.0,0.0,1.4763647963323492,False
18805.v,1,0.0,0.0,1.4763647963323492,False
18807.v,1,0.0,0.0,1.4763647963323492,False
18808.v,1,0.0,0.0,1.4763647963323492,False
18809.v,1,0.0,0.0,1.4763647963323492,False
18810.v,1,0.0,0.0,1.4763647963323492,False
18812.v,1,0.0,0.0,1.4763647963323492,False
18813.v,1,0.0,0.0,1.4763647963323492,False
18815.v,1,0.0,0.0,1.4763647963323492,False
18816.v,1,0.0,0.0,1.4763647963323492,False
18817.v,1,0.0,0.0,1.4763647963323492,False
18818.v,1,0.0,0.0,1.4763647963323492,False
18819.v,1,0.0,0.0,1.4763647963323492,False
18821.v,1,0.0,0.0,1.4763647963323492,False
18823.v,1,0.0,0.0,1.4763647963323492,False
18824.v,1,0.0,0.0,1.4763647963323492,False
18826.v,1,0.0,0.0,1.4763647963323492,False
18827.v,1,0.0,0.0,1.4763647963323492,False
18831.v,1,0.0,0.0,1.4763647963323492,False
18832.v,1,0.0,0.0,1.4763647963323492,False
18833.v,1,0.0,0.0,1.4763647963323492,False
18834.v,1,0.0,0.0,1.4763647963323492,False
18835.v,1,0.0,0.0,1.4763647963323492,False
18836.v,1,0.0,0.0,1.4763647963323492,False
18837.v,1,0.0,0.0,1.4763647963323492,False
18838.v,1,0.0,0.0,1.4763647963323492,False
18839.v,1,0.0,0.0,1.4763647963323492,False
1884.v,1,0.0,0.0,1.4763647963323492,False
18840.v,1,0.0,0.0,1.4763647963323492,False
18841.v,1,0.0,0.0,1.4763647963323492,False
18842.v,1,0.0,0.0,1.4763647963323492,False
18843.v,1,0.0,0.0,1.4763647963323492,False
18844.v,1,0.0,0.0,1.4763647963323492,False
18846.v,1,0.0,0.0,1.4763647963323492,False
18847.v,1,0.0,0.0,1.4763647963323492,False
18849.v,1,0.0,0.0,1.4763647963323492,False
18850.v,1,0.0,0.0,1.4763647963323492,False
18851.v,1,0.0,0.0,1.4763647963323492,False
18853.v,1,0.0,0.0,1.4763647963323492,False
18854.v,1,0.0,0.0,1.4763647963323492,False
18855.v,1,0.0,0.0,1.4763647963323492,False
18856.v,1,0.0,0.0,1.4763647963323492,False
18858.v,1,0.0,0.0,1.4763647963323492,False
18859.v,1,0.0,0.0,1.4763647963323492,False
1886.v,1,0.0,0.0,1.4763647963323492,False
18860.v,1,0.0,0.0,1.4763647963323492,False
18862.v,1,0.0,0.0,1.4763647963323492,False
18863.v,1,0.0,0.0,1.4763647963323492,False
18864.v,1,0.0,0.0,1.4763647963323492,False
18865.v,1,0.0,0.0,1.4763647963323492,False
18866.v,1,0.0,0.0,1.4763647963323492,False
18868.v,1,0.0,0.0,1.4763647963323492,False
18871.v,1,0.0,0.0,1.4763647963323492,False
18874.v,1,0.0,0.0,1.4763647963323492,False
18875.v,1,0.0,0.0,1.4763647963323492,False
18876.v,1,0.0,0.0,1.4763647963323492,False
18877.v,1,0.0,0.0,1.4763647963323492,False
18878.v,3,3.5,1.4,3.355865482181989,False
18879.v,1,0.0,0.0,1.4763647963323492,False
1888.v,1,0.0,0.0,1.4763647963323492,False
18880.v,1,0.0,0.0,1.4763647963323492,False
18882.v,1,0.0,0.0,1.4763647963323492,False
18884.v,1,0.0,0.0,1.4763647963323492,False
18885.v,3,3.333333333333333,2.6666666666666665,2.0180476234909537,False
18887.v,1,0.0,0.0,1.4763647963323492,False
18888.v,1,0.0,0.0,1.4763647963323492,False
18889.v,1,0.0,0.0,1.4763647963323492,False
1889.v,1,0.0,0.0,1.4763647963323492,False
18890.v,1,0.0,0.0,1.4763647963323492,False
18891.v,1,0.0,0.0,1.4763647963323492,False
18892.v,1,0.0,0.0,1.4763647963323492,False
18893.v,1,0.0,0.0,1.4763647963323492,False
18894.v,1,0.0,0.0,1.4763647963323492,False
18895.v,1,0.0,0.0,1.4763647963323492,False
18896.v,1,0.0,0.0,1.4763647963323492,False
18897.v,1,0.0,0.0,1.4763647963323492,False
